_id,close,date,high,low,open,quoteVolume,volume,weightedAverage
60c98ef4a5212bf4bc1a76e9,268.51345538,2020-02-13T00:00:00.000Z,277.5446993,254.80000001,265.65658834,61029.83578649,16349965.60131446,267.90118948
60c98ef4a5212bf4bc1a76ea,285.44498531,2020-02-14T00:00:00.000Z,287,260.35201885,268.40172765,45641.06631796,12411950.60327133,271.94698994
60c98ef4a5212bf4bc1a76eb,264.76445003,2020-02-15T00:00:00.000Z,288.48999988,261,285.00172032,53043.9713365,14513313.89353239,273.60911198
60c98ef4a5212bf4bc1a76ec,259.06350241,2020-02-16T00:00:00.000Z,273.89565417,232,264.77505674,66386.99077294,17044101.39259235,256.73857474
60c98ef4a5212bf4bc1a76ed,267.80067549,2020-02-17T00:00:00.000Z,268.48,242.20164348,258.98608518,49310.80914584,12437159.70902309,252.21974501
60c98ef4a5212bf4bc1a76ee,282.61574476,2020-02-18T00:00:00.000Z,285.60508412,258.59451543,268.10050683,56292.83094433,15379156.98422762,273.19921073
60c98ef4a5212bf4bc1a76ef,258.60438828,2020-02-19T00:00:00.000Z,285.98718001,251.13581182,282.64284197,47816.01413928,13108795.97545091,274.15074659
60c98ef4a5212bf4bc1a76f0,257.15737181,2020-02-20T00:00:00.000Z,264.14461782,245.737437,258.37000006,62864.74267641,16110213.15831168,256.26786132
60c98ef4a5212bf4bc1a76f1,265.20856856,2020-02-21T00:00:00.000Z,268,253.73437963,256.99626704,41728.42293839,10915685.36056111,261.58873477
60c98ef4a5212bf4bc1a76f2,261.62250222,2020-02-22T00:00:00.000Z,266.89000095,256.0000001,265.41942043,24770.2289579,6479168.01958569,261.57077637
60c98ef4a5212bf4bc1a76f3,274.64000004,2020-02-23T00:00:00.000Z,275.38985408,261.005,261.60935053,18430.62048326,4965484.46725279,269.41493759
60c98ef4a5212bf4bc1a76f4,265.57183088,2020-02-24T00:00:00.000Z,277,257.00000001,274.64000002,51576.46229505,13764220.21024508,266.87018841
60c98ef4a5212bf4bc1a76f5,246.78347813,2020-02-25T00:00:00.000Z,266.19794615,244.32404771,265.57183084,38964.11041919,9935578.08429523,254.99306868
60c98ef4a5212bf4bc1a76f6,223.85067174,2020-02-26T00:00:00.000Z,250.32491175,215.69820498,246.825,79052.82674504,18429485.47530016,233.12873472
60c98ef4a5212bf4bc1a76f7,227.55102,2020-02-27T00:00:00.000Z,238.20755384,210.06913707,223.85067178,56877.27011996,12835102.6526386,225.66312738
60c98ef4a5212bf4bc1a76f8,226.8504815,2020-02-28T00:00:00.000Z,234.69145088,214.13500001,227.63288181,55299.25363791,12368076.25659109,223.65720046
60c98ef4a5212bf4bc1a76f9,217.48,2020-02-29T00:00:00.000Z,232.95737903,217.14499998,226.825,25079.86926379,5650634.95854128,225.30559864
60c98ef4a5212bf4bc1a76fa,217.725,2020-03-01T00:00:00.000Z,227.72569475,212.30044535,217.275,54390.3754074,11911668.37515824,219.00323882
60c98ef4a5212bf4bc1a76fb,231.80764019,2020-03-02T00:00:00.000Z,234.2436311,216.07588459,217.95,55312.05695567,12506810.26445197,226.11363512
60c98ef4a5212bf4bc1a76fc,223.84406994,2020-03-03T00:00:00.000Z,232.25658611,220,231.80764063,50542.06819218,11423894.60823773,226.02744637
60c98ef4a5212bf4bc1a76fd,224.3416465,2020-03-04T00:00:00.000Z,228.87970101,220,223.84,39094.50349863,8766514.61823608,224.2390575
60c98ef4a5212bf4bc1a76fe,228.54363982,2020-03-05T00:00:00.000Z,233.99999999,224.355,224.355,38322.27095305,8794266.73021255,229.48187859
60c98ef4a5212bf4bc1a76ff,244.875,2020-03-06T00:00:00.000Z,245.10999999,227.59782195,228.37922989,34517.82017766,8173376.6544639,236.7871613
60c98ef4a5212bf4bc1a7700,237.25,2020-03-07T00:00:00.000Z,252,235,244.875,31385.48738736,7621336.34034324,242.82995023
60c98ef4a5212bf4bc1a7701,198.65289089,2020-03-08T00:00:00.000Z,237.225,196,237.225,132003.48460993,28630604.1423218,216.89279057
60c98ef4a5212bf4bc1a7702,202.8955718,2020-03-09T00:00:00.000Z,208.432654,190.0001,199.34414953,146078.356938,29412283.26131157,201.34593431
60c98ef4a5212bf4bc1a7703,200.545,2020-03-10T00:00:00.000Z,206.1365,195.7,202.89557181,41492.22927835,8359356.32425361,201.46799701
60c98ef4a5212bf4bc1a7704,194.50512171,2020-03-11T00:00:00.000Z,203.14477958,181.77994,200.64828684,64274.90546055,12382869.77557257,192.65481118
60c98ef4a5212bf4bc1a7705,108.1468583,2020-03-12T00:00:00.000Z,195.475,102.31440585,194.50512202,145119.0722861,21782418.71528,150.10031674
60c98ef4a5212bf4bc1a7706,134,2020-03-13T00:00:00.000Z,139.8,87,108.02654173,82612.73373932,9880007.27008185,119.59424198
60c98ef4a5212bf4bc1a7707,122.58102461,2020-03-14T00:00:00.000Z,134.54324097,121.07862753,133.598,16114.52707763,2064790.25439285,128.13222779
60c98ef4a5212bf4bc1a7708,123.86281563,2020-03-15T00:00:00.000Z,133.20735166,120.5,122.39519343,23808.77924432,2968028.32385267,124.66108797
60c98ef4a5212bf4bc1a7709,110.97545022,2020-03-16T00:00:00.000Z,124.2261,101,123.86281563,55172.81925865,6099176.12572771,110.54675486
60c98ef4a5212bf4bc1a770a,115.5406,2020-03-17T00:00:00.000Z,120.61359998,109.40648009,110.7506308,30489.4016912,3553925.75226064,116.56265964
60c98ef4a5212bf4bc1a770b,118.12667579,2020-03-18T00:00:00.000Z,118.41581951,109.99945443,116.01379726,28920.47711624,3300849.55655054,114.13537692
60c98ef4a5212bf4bc1a770c,136.65522934,2020-03-19T00:00:00.000Z,142.92893442,115.56754313,118.19579091,52329.63720705,6759164.86453685,129.16513901
60c98ef4a5212bf4bc1a770d,133.30778385,2020-03-20T00:00:00.000Z,152.28809314,116.47983044,136.39,85479.3226637,11743451.8919533,137.38353938
60c98ef4a5212bf4bc1a770e,132.53123785,2020-03-21T00:00:00.000Z,137.42526127,125.8482991,133.50729848,46422.89372142,6121979.33536348,131.87414322
60c98ef4a5212bf4bc1a770f,122.45,2020-03-22T00:00:00.000Z,137.0140816,121.13529085,132.53123785,35982.19402989,4616650.27646806,128.3037458
60c98ef4a5212bf4bc1a7710,135.95698933,2020-03-23T00:00:00.000Z,137.41301208,119.65646218,122.32546916,39813.75563631,5117892.23362525,128.54582924
60c98ef4a5212bf4bc1a7711,138.47808498,2020-03-24T00:00:00.000Z,143.7237025,132.38583794,135.99912836,42861.26659031,5881046.04296856,137.21120514
60c98ef4a5212bf4bc1a7712,136,2020-03-25T00:00:00.000Z,142.23903362,132.57407409,138.2014754,44737.28054516,6131126.95333772,137.04737701
60c98ef4a5212bf4bc1a7713,138.51246473,2020-03-26T00:00:00.000Z,139.74998727,133.24964456,136,29623.69072319,4016631.06931157,135.58847568
60c98ef4a5212bf4bc1a7714,131.38349894,2020-03-27T00:00:00.000Z,141.28571428,130.37797518,138.4792555,21533.3307518,2925817.80596384,135.8739082
60c98ef4a5212bf4bc1a7715,130.98770265,2020-03-28T00:00:00.000Z,132.95461514,124.94554536,131.31159333,33708.92462805,4327822.06090113,128.38801915
60c98ef4a5212bf4bc1a7716,124.49888999,2020-03-29T00:00:00.000Z,131.72548431,123.8254977,130.98306499,17785.08657566,2265755.42300445,127.39636736
60c98ef4a5212bf4bc1a7717,132.06222114,2020-03-30T00:00:00.000Z,135.23238889,124.11381158,124.48644627,23513.80220539,3079070.24639388,130.94735676
60c98ef4a5212bf4bc1a7718,132.86700001,2020-03-31T00:00:00.000Z,135,130.38032267,132.06222114,20247.86408504,2683201.86557619,132.51777344
60c98ef4a5212bf4bc1a7719,135.6809081,2020-04-01T00:00:00.000Z,136.6928239,128.73565759,132.84044068,30829.30071559,4075275.46990061,132.18838492
60c98ef4a5212bf4bc1a771a,141.40196269,2020-04-02T00:00:00.000Z,149.77177819,135.1349676,135.6898336,51911.84168453,7280336.78680611,140.24424005
60c98ef4a5212bf4bc1a771b,141.36715519,2020-04-03T00:00:00.000Z,146.67060054,136.64773824,141.35115853,33777.26341631,4812601.64391424,142.4805078
60c98ef4a5212bf4bc1a771c,144.13497635,2020-04-04T00:00:00.000Z,146.27999998,138.75725594,141.35202247,25584.34535422,3637693.36372449,142.18434411
60c98ef4a5212bf4bc1a771d,142.61456162,2020-04-05T00:00:00.000Z,145.60318085,140.65845879,144.16354514,15731.45624421,2251357.90960922,143.11185656
60c98ef4a5212bf4bc1a771e,171.21476538,2020-04-06T00:00:00.000Z,171.85968366,142.62169163,142.62169163,56618.40083153,8856982.04194692,156.43292484
60c98ef4a5212bf4bc1a771f,164.64745972,2020-04-07T00:00:00.000Z,176.35168517,162,171.40599991,47522.85868313,8086024.85346603,170.15021986
60c98ef4a5212bf4bc1a7720,172.94699687,2020-04-08T00:00:00.000Z,174.49127998,163.67740604,164.64745973,40627.19862192,6897117.06619676,169.76600159
60c98ef4a5212bf4bc1a7721,169.73340364,2020-04-09T00:00:00.000Z,173.23564016,165.34741455,173.09783574,26806.48957193,4551973.3178937,169.80863181
60c98ef4a5212bf4bc1a7722,157.88239405,2020-04-10T00:00:00.000Z,170.04999999,152.25130871,169.60063942,50802.25158656,8102067.08307368,159.48244083
60c98ef4a5212bf4bc1a7723,158.34571257,2020-04-11T00:00:00.000Z,161.21454888,153.86736233,157.91620307,22744.52426548,3594954.71960032,158.05803091
60c98ef4a5212bf4bc1a7724,158.40818631,2020-04-12T00:00:00.000Z,164.886636,155.04,158.31333768,51090.36764054,8189107.46363654,160.28672021
60c98ef4a5212bf4bc1a7725,156.36219368,2020-04-13T00:00:00.000Z,158.99999995,150,158.5,54314.2970475,8353519.43026543,153.79964179
60c98ef4a5212bf4bc1a7726,158.46,2020-04-14T00:00:00.000Z,161.86517711,155.41298136,156.2831202,30777.56580534,4874994.41245383,158.39441115
60c98ef4a5212bf4bc1a7727,152.87809337,2020-04-15T00:00:00.000Z,161.21825326,151.88161057,158.20883467,21215.82366518,3334382.16142863,157.16486967
60c98ef4a5212bf4bc1a7728,172.27550194,2020-04-16T00:00:00.000Z,174.67858837,148.34649078,152.6405916,59381.04640176,9857047.2445984,165.99652316
60c98ef4a5212bf4bc1a7729,170.69620485,2020-04-17T00:00:00.000Z,174.84398543,168.21703652,172.37733821,26776.51404389,4574117.00671661,170.82570939
60c98ef4a5212bf4bc1a772a,187.4276399,2020-04-18T00:00:00.000Z,189.43209201,170.63554721,170.63554721,35597.70266123,6412816.17048932,180.14691092
60c98ef4a5212bf4bc1a772b,180.02,2020-04-19T00:00:00.000Z,188.35054731,176.23440002,187.62641973,33085.18523584,6027421.15455108,182.17885472
60c98ef4a5212bf4bc1a772c,170.35,2020-04-20T00:00:00.000Z,186.45810864,166.81789275,180.02,53255.60736482,9405111.74510097,176.60322002
60c98ef4a5212bf4bc1a772d,170.72114493,2020-04-21T00:00:00.000Z,174.57649564,168.18659373,170.22037258,36734.32018118,6292670.94959493,171.30222959
60c98ef4a5212bf4bc1a772e,182.70031754,2020-04-22T00:00:00.000Z,183.98765432,169.89544151,170.792,26286.50452539,4688457.12968603,178.35985477
60c98ef4a5212bf4bc1a772f,188.80230257,2020-04-23T00:00:00.000Z,193.308,178.11891219,182.88485771,32278.74054134,6005637.61490734,186.05551251
60c98ef4a5212bf4bc1a7730,187.44971749,2020-04-24T00:00:00.000Z,189.70082543,184.59520001,188.74412221,22016.48434624,4126043.33800438,187.40700254
60c98ef4a5212bf4bc1a7731,194.28823345,2020-04-25T00:00:00.000Z,198,185.874566,187.61587903,29505.49529125,5715689.35564995,193.7160959
60c98ef4a5212bf4bc1a7732,197.5178084,2020-04-26T00:00:00.000Z,199.79820676,192.37058705,194.13032419,29234.79447656,5710684.18912277,195.33861247
60c98ef4a5212bf4bc1a7733,196.43118816,2020-04-27T00:00:00.000Z,199,189.35838494,197.51680841,25027.88944979,4868896.29851064,194.5388287
60c98ef4a5212bf4bc1a7734,196.36944354,2020-04-28T00:00:00.000Z,197.61398505,192.28000001,196.495,25291.13257001,4940624.86654847,195.35008378
60c98ef4a5212bf4bc1a7735,215.35098483,2020-04-29T00:00:00.000Z,218.77627466,196.41724485,196.41724485,61635.63487716,12874439.31728047,208.87980375
60c98ef4a5212bf4bc1a7736,206.35436145,2020-04-30T00:00:00.000Z,227.13385486,202.0834746,215.42830423,73573.19781422,15738186.829521,213.91195839
60c98ef4a5212bf4bc1a7737,212.06762153,2020-05-01T00:00:00.000Z,217.14,205.94860207,206.03203023,52994.92880161,11207853.14241367,211.48916313
60c98ef4a5212bf4bc1a7738,213.69914758,2020-05-02T00:00:00.000Z,215.27891784,210.06284459,211.93390261,26390.48051676,5613932.90867797,212.72567981
60c98ef4a5212bf4bc1a7739,209.81369241,2020-05-03T00:00:00.000Z,219.15489998,205.07416147,213.99210849,44950.27536326,9555436.97572636,212.57794081
60c98ef4a5212bf4bc1a773a,206.58663091,2020-05-04T00:00:00.000Z,210.57764791,195,209.90436342,53755.10486987,10890449.34145586,202.59376979
60c98ef4a5212bf4bc1a773b,205.35072249,2020-05-05T00:00:00.000Z,211.57488198,201.12758607,206.59105062,33358.76103404,6850489.5071916,205.35803173
60c98ef4a5212bf4bc1a773c,199.08163265,2020-05-06T00:00:00.000Z,210.71787811,198,205.24489913,39152.42576738,8074609.42139507,206.23522714
60c98ef4a5212bf4bc1a773d,211.80220693,2020-05-07T00:00:00.000Z,214.99226487,196.6959,198.90714948,47124.63433399,9726748.31953158,206.40474895
60c98ef4a5212bf4bc1a773e,211.45302593,2020-05-08T00:00:00.000Z,216.46593528,207.04828178,212.01650144,26622.58469782,5635989.85471784,211.69957457
60c98ef4a5212bf4bc1a773f,210.1748514,2020-05-09T00:00:00.000Z,214.6,208.6,211.29663613,28005.21487841,5925905.07518955,211.60005737
60c98ef4a5212bf4bc1a7740,187.58602404,2020-05-10T00:00:00.000Z,210.1692862,180.1627,210.1692862,86005.04991363,16230244.93147602,188.71269707
60c98ef4a5212bf4bc1a7741,185.67492796,2020-05-11T00:00:00.000Z,193.5,176.13411746,187.664,64252.92190157,11959629.53300592,186.13362908
60c98ef4a5212bf4bc1a7742,189.85287081,2020-05-12T00:00:00.000Z,192.12,185.63156627,185.67492796,25113.58632676,4754737.25377178,189.32928144
60c98ef4a5212bf4bc1a7743,199.60580779,2020-05-13T00:00:00.000Z,200.97042228,188.51336572,189.79591836,15436.74811513,2998638.3346463,194.25323988
60c98ef4a5212bf4bc1a7744,203.13106065,2020-05-14T00:00:00.000Z,205.97090936,195.73328881,199.66396962,35814.34278032,7214882.89294041,201.45233258
60c98ef4a5212bf4bc1a7745,194.805,2020-05-15T00:00:00.000Z,204.0049697,191.80186318,203.41863208,45501.76752621,9050353.09962568,198.90113267
60c98ef4a5212bf4bc1a7746,200.45719122,2020-05-16T00:00:00.000Z,203.36848448,193.30645068,194.73038849,18623.63971566,3722681.30082065,199.89010513
60c98ef4a5212bf4bc1a7747,207.05940415,2020-05-17T00:00:00.000Z,209.9504,199.70211218,200.44395966,26949.17619363,5502254.20324203,204.17151766
60c98ef4a5212bf4bc1a7748,214.86872345,2020-05-18T00:00:00.000Z,217,207.09459996,207.09459996,39046.68845472,8304655.79166152,212.68527806
60c98ef4a5212bf4bc1a7749,214.5,2020-05-19T00:00:00.000Z,215.9888519,209.6,214.91403297,20698.41208573,4403121.07263873,212.72748143
60c98ef4a5212bf4bc1a774a,209.87013855,2020-05-20T00:00:00.000Z,215.51531699,206.27483442,214.5,22827.05620128,4814507.37164236,210.91231953
60c98ef4a5212bf4bc1a774b,198.70943607,2020-05-21T00:00:00.000Z,211.6132288,191.78846741,209.90617658,37401.63768579,7578793.1035862,202.63265387
60c98ef4a5212bf4bc1a774c,207.26603399,2020-05-22T00:00:00.000Z,209.08979741,196.25715399,198.65898969,32065.5336211,6499395.7684071,202.69102161
60c98ef4a5212bf4bc1a774d,206.64038294,2020-05-23T00:00:00.000Z,211.14029733,204.6992344,207.26603399,16977.22807365,3524405.60758375,207.59605704
60c98ef4a5212bf4bc1a774e,199.6285,2020-05-24T00:00:00.000Z,210.45627199,199.62849999,206.67867105,33731.84473872,6948014.79568351,205.9779075
60c98ef4a5212bf4bc1a774f,204.06672089,2020-05-25T00:00:00.000Z,205.56052443,197.88467398,199.83101393,28679.78801001,5818149.04747342,202.86583169
60c98ef4a5212bf4bc1a7750,200.99100015,2020-05-26T00:00:00.000Z,204.89795917,196.50851881,204.27040931,26165.29134213,5269860.4201554,201.40652558
60c98ef4a5212bf4bc1a7751,208.25980913,2020-05-27T00:00:00.000Z,208.31051622,200.81774293,200.92099661,23935.64619819,4906678.91361882,204.99462905
60c98ef4a5212bf4bc1a7752,220.35542337,2020-05-28T00:00:00.000Z,220.58883325,204.63190001,208.34850884,33684.33444337,7101600.68268794,210.82799467
60c98ef4a5212bf4bc1a7753,220.55249551,2020-05-29T00:00:00.000Z,224.69495405,217.5,220.3444146,31791.08282081,7016406.7929162,220.70361152
60c98ef4a5212bf4bc1a7754,243.57312834,2020-05-30T00:00:00.000Z,246.93839999,218.72297832,220.71088049,35067.71342205,8205079.3162545,233.97816725
60c98ef4a5212bf4bc1a7755,231.67616681,2020-05-31T00:00:00.000Z,245.1972432,229.91,243.57363335,27098.33197235,6410956.38383822,236.581218
60c98ef4a5212bf4bc1a7756,247.81,2020-06-01T00:00:00.000Z,250.36500002,230.74766593,231.6061638,39289.76455511,9428085.97050108,239.96290324
60c98ef4a5212bf4bc1a7757,237.77539384,2020-06-02T00:00:00.000Z,253.41718153,225.82959757,248.02050521,38541.55120727,9273138.85984196,240.60108037
60c98ef4a5212bf4bc1a7758,244.52210332,2020-06-03T00:00:00.000Z,245,233.43722785,237.66651224,27241.44767601,6505045.40269397,238.79220664
60c98ef4a5212bf4bc1a7759,243.3030686,2020-06-04T00:00:00.000Z,246.67168676,236.27581012,244.534332,24242.70976198,5894041.99530577,243.12636884
60c98ef4a5212bf4bc1a775a,240.15823695,2020-06-05T00:00:00.000Z,248,239.04000001,243.31178985,25656.50683612,6231782.01131343,242.89284785
60c98ef4a5212bf4bc1a775b,241.98945379,2020-06-06T00:00:00.000Z,244.70176824,238,240.1178622,17145.85135673,4134980.95465158,241.16509986
60c98ef4a5212bf4bc1a775c,244.5842966,2020-06-07T00:00:00.000Z,245.18719752,234.8122,241.76627334,18581.04487078,4466836.97247607,240.39751281
60c98ef4a5212bf4bc1a775d,246.44746115,2020-06-08T00:00:00.000Z,247.5306633,241.08675812,244.74576271,14039.84196984,3425934.31200104,244.01516194
60c98ef4a5212bf4bc1a775e,243.88895496,2020-06-09T00:00:00.000Z,249.7777777,238.65406779,246.44746115,19343.95337591,4722365.04387864,244.12615932
60c98ef4a5212bf4bc1a775f,247.89826715,2020-06-10T00:00:00.000Z,250.08230799,241.5,243.82815379,20901.86647546,5132846.89108856,245.5688298
60c98ef4a5212bf4bc1a7760,230.43263929,2020-06-11T00:00:00.000Z,249.916823,226.3337,247.90381596,29949.33662572,7090228.02759549,236.74073707
60c98ef4a5212bf4bc1a7761,237.61754369,2020-06-12T00:00:00.000Z,239.504,228.15520001,230.17800569,7157.72606346,1683711.84139071,235.22999154
60c98ef4a5212bf4bc1a7762,238.07426949,2020-06-13T00:00:00.000Z,238.70902403,234.66946884,237.61351994,2876.23480351,680856.00772689,236.71781138
60c98ef4a5212bf4bc1a7763,231.73849147,2020-06-14T00:00:00.000Z,238.51367341,230,238.17507751,7722.81701755,1813000.54594765,234.75896707
60c98ef4a5212bf4bc1a7764,230.64828272,2020-06-15T00:00:00.000Z,233.40540995,218.34568,231.72365257,27395.97113325,6182648.37875418,225.67728476
60c98ef4a5212bf4bc1a7765,235.17763167,2020-06-16T00:00:00.000Z,236.08177183,228.76719302,230.75121761,8827.04784682,2058521.98743656,233.20616622
60c98ef4a5212bf4bc1a7766,233.8132453,2020-06-17T00:00:00.000Z,237.02369881,227.89530001,235.17763167,7838.90536202,1822136.71142655,232.44785174
60c98ef4a5212bf4bc1a7767,231.25155141,2020-06-18T00:00:00.000Z,234.57627118,227.81989844,233.85382329,6387.7753035,1478346.70995168,231.43373705
60c98ef4a5212bf4bc1a7768,228.90717627,2020-06-19T00:00:00.000Z,231.86536249,226.8,231.25155141,8894.00326661,2038830.33552823,229.2365175
60c98ef4a5212bf4bc1a7769,228.79021187,2020-06-20T00:00:00.000Z,230.64810927,225.6554,228.90717628,6257.99241223,1427892.27369441,228.17098194
60c98ef4a5212bf4bc1a776a,228.01510552,2020-06-21T00:00:00.000Z,231.15017558,227.24925106,228.7792968,4736.41739331,1088060.15747207,229.72218601
60c98ef4a5212bf4bc1a776b,243.16409321,2020-06-22T00:00:00.000Z,246.556415,227.46995365,228.00114715,16802.3088049,4017870.29927349,239.12608355
