_id,close,date,high,low,open,quoteVolume,volume,weightedAverage
60c98ef0a5212bf4bc1a72ae,8910.58806089,2020-01-27T00:00:00.000Z,9000,8575.67475347,8614.72295504,3789.87287969,33186429.9616048,8756.60767923
60c98ef0a5212bf4bc1a72af,9383.16580405,2020-01-28T00:00:00.000Z,9398.94574571,8895,8909.49717703,4482.19030472,40602104.49764576,9058.5409671
60c98ef0a5212bf4bc1a72b0,9304.27463445,2020-01-29T00:00:00.000Z,9445.93655389,9221.6212354,9373.39283032,2490.9030538,23276227.88789778,9344.49369773
60c98ef0a5212bf4bc1a72b1,9513.10343097,2020-01-30T00:00:00.000Z,9643.91626119,9207.11004011,9303.3079425,4280.33353123,40198628.69718102,9391.4711094
60c98ef0a5212bf4bc1a72b2,9351.06325292,2020-01-31T00:00:00.000Z,9532.1842321,9213.39259497,9513.7638848,2792.65879917,26091039.76476709,9342.72377725
60c98ef0a5212bf4bc1a72b3,9385.38196504,2020-02-01T00:00:00.000Z,9464.68515,9294.62878955,9351.95473796,2402.99695166,22559524.59940352,9388.07874218
60c98ef0a5212bf4bc1a72b4,9334.5710651,2020-02-02T00:00:00.000Z,9474.99999999,9163.60000008,9385.38196499,3258.63677539,30546955.85992926,9374.15182036
60c98ef0a5212bf4bc1a72b5,9296.35003104,2020-02-03T00:00:00.000Z,9600,9236.90581181,9334.20235802,2713.97370811,25352308.21896915,9341.39787102
60c98ef0a5212bf4bc1a72b6,9194.5581705,2020-02-04T00:00:00.000Z,9360.54382477,9092.90947236,9295.67501538,3710.23023988,34206353.85870984,9219.46931784
60c98ef0a5212bf4bc1a72b7,9609.60739899,2020-02-05T00:00:00.000Z,9739.25469287,9177.10000022,9194.61490544,3973.57617892,37530422.61820575,9444.99889477
60c98ef0a5212bf4bc1a72b8,9770.61908803,2020-02-06T00:00:00.000Z,9861.94500601,9530,9609.607399,3467.80539886,33718473.92057236,9723.28895146
60c98ef0a5212bf4bc1a72b9,9815.22383331,2020-02-07T00:00:00.000Z,9884.75825758,9732.88434922,9770.81262064,2323.63517779,22763111.59955314,9796.33628253
60c98ef0a5212bf4bc1a72ba,9893.33174451,2020-02-08T00:00:00.000Z,9932.86795925,9672.41379311,9815.112435,2373.17555735,23301621.46651131,9818.75166982
60c98ef0a5212bf4bc1a72bb,10155.50460793,2020-02-09T00:00:00.000Z,10164.99999998,9881.71741704,9893.33174561,2935.01381465,29610255.94567327,10088.62574951
60c98ef0a5212bf4bc1a72bc,9848.83531887,2020-02-10T00:00:00.000Z,10190,9762.63423321,10161.67923339,2414.94713694,23950259.09364321,9917.50863912
60c98ef0a5212bf4bc1a72bd,10222.6949677,2020-02-11T00:00:00.000Z,10317.56750004,9716,9849.54872498,3600.30893093,36042729.62957021,10011.01025523
60c98ef0a5212bf4bc1a72be,10329.17099632,2020-02-12T00:00:00.000Z,10450,10222.59496774,10222.59496774,3075.61243713,31780162.2398965,10332.95413174
60c98ef0a5212bf4bc1a72bf,10231.58767321,2020-02-13T00:00:00.000Z,10500,10090.78631426,10320,3806.12345373,39140583.29296246,10283.58217193
60c98ef0a5212bf4bc1a72c0,10341.09144713,2020-02-14T00:00:00.000Z,10376.05160059,10112.44015198,10231.58767323,3035.65298423,31142172.12002116,10258.80503529
60c98ef0a5212bf4bc1a72c1,9907.48217576,2020-02-15T00:00:00.000Z,10373.6174174,9806.84376001,10341.59144753,3003.49700603,30347363.20669579,10104.00980782
60c98ef0a5212bf4bc1a72c2,9919.59609451,2020-02-16T00:00:00.000Z,10047.69999993,9639.67491782,9905.64301708,3002.40292266,29685207.11586792,9887.14968661
60c98ef0a5212bf4bc1a72c3,9693.36192021,2020-02-17T00:00:00.000Z,9960.01665695,9457.23408,9918.132,3576.88978638,34649615.26926398,9687.07937303
60c98ef0a5212bf4bc1a72c4,10159.9100102,2020-02-18T00:00:00.000Z,10247.84774677,9587.16513373,9693.74415265,3489.75160199,34440506.00204117,9869.04224999
60c98ef0a5212bf4bc1a72c5,9599.3000001,2020-02-19T00:00:00.000Z,10259,9350,10162.7581232,2502.17685758,25022293.66568964,10000.20985322
60c98ef0a5212bf4bc1a72c6,9597.93973146,2020-02-20T00:00:00.000Z,9694.34,9395.50071489,9593.82249455,2523.42837526,24158283.21530339,9573.59576842
60c98ef0a5212bf4bc1a72c7,9679.20238021,2020-02-21T00:00:00.000Z,9755.11091429,9566.63582304,9597.50267945,1617.77653167,15653429.0080275,9675.89076834
60c98ef0a5212bf4bc1a72c8,9653.4463308,2020-02-22T00:00:00.000Z,9709.66879221,9559.72941803,9680.10000002,1637.24642039,15791334.94394098,9645.05693662
60c98ef0a5212bf4bc1a72c9,9936.95772363,2020-02-23T00:00:00.000Z,9987,9648.55749888,9652.47359752,2017.93251268,19898513.55028021,9860.84193859
60c98ef0a5212bf4bc1a72ca,9659.13000002,2020-02-24T00:00:00.000Z,9987,9480,9944.49999999,3684.29635349,35795241.38262415,9715.62489774
60c98ef0a5212bf4bc1a72cb,9318.25333418,2020-02-25T00:00:00.000Z,9673.78439996,9250.99994993,9659.13000005,2739.49369179,25962897.08356438,9477.2611309
60c98ef0a5212bf4bc1a72cc,8789.23108991,2020-02-26T00:00:00.000Z,9384.7,8639.97,9315.66000011,5540.04068885,50010573.32552859,9027.11300048
60c98ef0a5212bf4bc1a72cd,8818.99419636,2020-02-27T00:00:00.000Z,8970.73999999,8532.29601421,8789.03108977,3440.02167341,30273784.44875655,8800.46328857
60c98ef0a5212bf4bc1a72ce,8695,2020-02-28T00:00:00.000Z,8899.99999999,8449.01429827,8818.99419636,4113.07482741,35629015.18072179,8662.37952766
60c98ef0a5212bf4bc1a72cf,8527.1694333,2020-02-29T00:00:00.000Z,8790,8525.06531569,8687.67859313,2036.13370257,17649645.74004915,8668.2155095
60c98ef0a5212bf4bc1a72d0,8531.55,2020-03-01T00:00:00.000Z,8746,8418.93897132,8527.16943229,3495.72205696,29964964.08022859,8571.89547451
60c98ef0a5212bf4bc1a72d1,8908.99885084,2020-03-02T00:00:00.000Z,8960,8498.59197391,8531.145,2680.96473241,23384081.32518051,8722.26368459
60c98ef0a5212bf4bc1a72d2,8753.59502724,2020-03-03T00:00:00.000Z,8913.74,8656.0084454,8908.99885084,1812.16188968,15912717.33990532,8781.06830881
60c98ef0a5212bf4bc1a72d3,8752.16821724,2020-03-04T00:00:00.000Z,8845.01275668,8669.50283808,8760.03043781,2296.46123801,20108647.09612544,8756.36251258
60c98ef0a5212bf4bc1a72d4,9056.83021407,2020-03-05T00:00:00.000Z,9154.34559945,8752.16872442,8757.0548875,2228.48209503,20084801.86634334,9012.77237593
60c98ef0a5212bf4bc1a72d5,9132.39096122,2020-03-06T00:00:00.000Z,9170,8990,9056.33499999,3571.12213862,32418374.21821902,9077.92367772
60c98ef0a5212bf4bc1a72d6,8891.51753701,2020-03-07T00:00:00.000Z,9182.605,8840.93692301,9132.39096125,1825.00955218,16510556.88345071,9046.83313231
60c98ef0a5212bf4bc1a72d7,8032.01789601,2020-03-08T00:00:00.000Z,8892.76743117,7999,8892.76743117,5683.04483114,48111505.08447165,8465.79721153
60c98ef0a5212bf4bc1a72d8,7930.30000002,2020-03-09T00:00:00.000Z,8175.42692946,7633,8032.41789605,5515.0727259,43495777.93804015,7886.7097679
60c98ef0a5212bf4bc1a72d9,7891.25967057,2020-03-10T00:00:00.000Z,8145,7736.7671687,7930.30000002,2701.21581683,21460156.71406199,7944.62870399
60c98ef0a5212bf4bc1a72da,7933.54422283,2020-03-11T00:00:00.000Z,7980,7588.49216055,7891.46053507,3418.4075955,26741618.50045974,7822.82912536
60c98ef0a5212bf4bc1a72db,4791.02974179,2020-03-12T00:00:00.000Z,7961.80999999,4500,7933.64402731,7969.52736114,52047952.14007474,6530.87062525
60c98ef0a5212bf4bc1a72dc,5570.04538407,2020-03-13T00:00:00.000Z,5949.34559945,3800,4812.54617532,5546.07733876,28153619.45503492,5076.31209148
60c98ef0a5212bf4bc1a72dd,5186.34502312,2020-03-14T00:00:00.000Z,5631.95602796,5069.45964,5565.14821395,1579.74432652,8479470.54474707,5367.62209073
60c98ef0a5212bf4bc1a72de,5364.29999999,2020-03-15T00:00:00.000Z,5939.34559944,5095.52201503,5175.58698589,2016.82388904,10832682.08637682,5371.1591504
60c98ef0a5212bf4bc1a72df,5023.98443994,2020-03-16T00:00:00.000Z,5364.29999999,4446.66687521,5364.29999999,4549.66626803,22271866.22656678,4895.27471126
60c98ef0a5212bf4bc1a72e0,5317.99074218,2020-03-17T00:00:00.000Z,5523.81873617,4925.64772,5025.19239107,2204.21883253,11642812.24083151,5282.05823714
60c98ef0a5212bf4bc1a72e1,5390.15700577,2020-03-18T00:00:00.000Z,5433.30516084,5010,5311.07991493,2996.47799036,15718889.71113172,5245.78847623
60c98ef0a5212bf4bc1a72e2,6166.85435901,2020-03-19T00:00:00.000Z,6398.12697064,5255.08153221,5395.38883999,3628.37653079,21263898.85387358,5860.44438151
60c98ef0a5212bf4bc1a72e3,6208.74521675,2020-03-20T00:00:00.000Z,6905.47803663,5668.78079368,6166.85280539,4714.26507933,30008116.66686827,6365.38594285
60c98ef0a5212bf4bc1a72e4,6186.69428199,2020-03-21T00:00:00.000Z,6444.44718009,5870.27821868,6208.61195754,2698.40202211,16620542.22799931,6159.40178365
60c98ef0a5212bf4bc1a72e5,5826.40916042,2020-03-22T00:00:00.000Z,6404.02141142,5745.9090909,6186.70499036,2841.35652401,17298477.19407731,6088.10511736
60c98ef0a5212bf4bc1a72e6,6470.60301487,2020-03-23T00:00:00.000Z,6600.000003,5689.12929415,5824.71398203,3321.17638086,20516686.18370212,6177.53585805
60c98ef0a5212bf4bc1a72e7,6747.40854004,2020-03-24T00:00:00.000Z,6828.29,6376.26975951,6464.27411875,3243.15618858,21494250.82762727,6627.5719015
60c98ef0a5212bf4bc1a72e8,6680.55900381,2020-03-25T00:00:00.000Z,6957.44,6450,6743.31483733,3269.30889955,21787135.01289554,6664.14085738
60c98ef0a5212bf4bc1a72e9,6736.73786052,2020-03-26T00:00:00.000Z,6775.71518859,6518,6680.55870354,1748.21157773,11624764.72458261,6649.51821202
60c98ef0a5212bf4bc1a72ea,6364.21707348,2020-03-27T00:00:00.000Z,6838.45934057,6272.49417398,6736.73776855,2923.64786188,19380242.36364178,6628.78817121
60c98ef0a5212bf4bc1a72eb,6236.9116184,2020-03-28T00:00:00.000Z,6363.51661488,6027.35229832,6360.39218051,3537.66338813,21952312.64086932,6205.31413885
60c98ef0a5212bf4bc1a72ec,5879.97885061,2020-03-29T00:00:00.000Z,6264.24488082,5873.00147178,6236.9116184,2872.40566198,17399116.10787123,6057.33247854
60c98ef0a5212bf4bc1a72ed,6393.91728904,2020-03-30T00:00:00.000Z,6593.63172614,5859.1049541,5879.68494971,3044.38562389,19073039.52269977,6264.98803996
60c98ef0a5212bf4bc1a72ee,6410.98220921,2020-03-31T00:00:00.000Z,6517.32266059,6331.8123439,6391.0989605,1966.19327987,12651638.72427379,6434.58547732
60c98ef0a5212bf4bc1a72ef,6643.99644607,2020-04-01T00:00:00.000Z,6675.98493528,6149.14417661,6410.98220921,4011.45097701,25553570.97989121,6370.15661573
60c98ef0a5212bf4bc1a72f0,6793.95863319,2020-04-02T00:00:00.000Z,7200,6558.94050204,6646.34035539,5410.01715832,36742187.14350972,6791.51027959
60c98ef0a5212bf4bc1a72f1,6737.35313638,2020-04-03T00:00:00.000Z,7039.34559945,6603.02925949,6792.58671133,3759.29547036,25617762.94522397,6814.51169433
60c98ef0a5212bf4bc1a72f2,6859.0810951,2020-04-04T00:00:00.000Z,6989.17680162,6652.99545862,6734.65899079,2425.69009299,16458874.67770917,6785.23391148
60c98ef0a5212bf4bc1a72f3,6770.83297532,2020-04-05T00:00:00.000Z,6892.86839583,6678.14104218,6858.98036424,1404.89276279,9535910.0411245,6787.64265408
60c98ef0a5212bf4bc1a72f4,7332.37984318,2020-04-06T00:00:00.000Z,7350.12333043,6765.71366396,6770.83297532,3610.33229494,25529461.72284302,7071.22215831
60c98ef0a5212bf4bc1a72f5,7201.53921218,2020-04-07T00:00:00.000Z,7451.88173715,7074.80210909,7332.07994394,3531.36716058,25762874.72348637,7295.43928795
60c98ef0a5212bf4bc1a72f6,7359.39952844,2020-04-08T00:00:00.000Z,7420,7152.51010783,7200.81825045,3796.40306203,27720774.03880183,7301.8521969
60c98ef0a5212bf4bc1a72f7,7285.2883816,2020-04-09T00:00:00.000Z,7369.34859133,7115.57305013,7359.39952844,2290.30734426,16662821.45104749,7275.36480761
60c98ef0a5212bf4bc1a72f8,6860.67845192,2020-04-10T00:00:00.000Z,7294.92154585,6740.38942213,7284.51289073,3544.3670987,24671449.15150524,6960.74883455
60c98ef0a5212bf4bc1a72f9,6877.57163608,2020-04-11T00:00:00.000Z,6936.83358859,6766,6863.06999999,2011.55488894,13788036.57971196,6854.41727467
60c98ef0a5212bf4bc1a72fa,6902.934,2020-04-12T00:00:00.000Z,7176.00899777,6784.58214193,6877.57163608,2472.03151506,17218554.8823235,6965.34602306
60c98ef0a5212bf4bc1a72fb,6837.4392863,2020-04-13T00:00:00.000Z,6901.813,6590.4139,6901.813,2739.62249083,18447978.7090353,6733.76670354
60c98ef0a5212bf4bc1a72fc,6868.27321679,2020-04-14T00:00:00.000Z,6975,6757,6837.00569292,2170.4758,14908814.84132363,6868.91548909
60c98ef0a5212bf4bc1a72fd,6621.14644971,2020-04-15T00:00:00.000Z,6932.56508042,6608.18000001,6868.34192846,2265.08650193,15320404.54538284,6763.71720564
60c98ef0a5212bf4bc1a72fe,7102.97007759,2020-04-16T00:00:00.000Z,7190,6474.91,6619.06622447,4793.32190789,33154349.95504647,6916.77934262
60c98ef0a5212bf4bc1a72ff,7027.97325633,2020-04-17T00:00:00.000Z,7145.2635139,6989.60953583,7101.43907546,2080.44096022,14696919.06038548,7064.32883287
60c98ef0a5212bf4bc1a7300,7249.37990615,2020-04-18T00:00:00.000Z,7288,7019.2981548,7028.21575547,2133.9812832,15290984.03818091,7165.47242403
60c98ef0a5212bf4bc1a7301,7122.5750678,2020-04-19T00:00:00.000Z,7263.94978123,7055,7249.74240098,1866.9663957,13355128.48926706,7153.38450655
60c98ef0a5212bf4bc1a7302,6829.13146916,2020-04-20T00:00:00.000Z,7215.4545786,6754.98685593,7121.34630296,2656.58514571,18584506.41530484,6995.63740515
60c98ef0a5212bf4bc1a7303,6842.9364592,2020-04-21T00:00:00.000Z,6940.0783,6750,6830.65659999,1958.33186497,13416858.16384191,6851.1667526
60c98ef0a5212bf4bc1a7304,7124.34433613,2020-04-22T00:00:00.000Z,7151.78900751,6819.72002465,6842.9364592,2068.61616991,14509039.94985509,7013.88694572
60c98ef0a5212bf4bc1a7305,7553.06048542,2020-04-23T00:00:00.000Z,7723,7026.31088432,7126.02419326,3199.2145195,23467265.118149,7335.32089677
60c98ef0a5212bf4bc1a7306,7502.89756523,2020-04-24T00:00:00.000Z,7605.55555555,7397.0412,7551.38436418,2183.24771745,16413490.99938588,7517.9242686
60c98ef0a5212bf4bc1a7307,7538.71571128,2020-04-25T00:00:00.000Z,7696.65993161,7439.12473796,7503.32392841,2208.69464825,16658666.38919692,7542.31301388
60c98ef0a5212bf4bc1a7308,7694.62630075,2020-04-26T00:00:00.000Z,7700,7483.68228369,7538.71571128,2242.78924709,17032453.71961928,7594.31754085
60c98ef0a5212bf4bc1a7309,7773.24074304,2020-04-27T00:00:00.000Z,7788,7624.6017,7694.75404785,3143.13125426,24211463.3597873,7702.97560019
60c98ef0a5212bf4bc1a730a,7741.74046476,2020-04-28T00:00:00.000Z,7777.90260379,7661.41312323,7776.85146428,2187.18090786,16882425.47378724,7718.80616418
60c98ef0a5212bf4bc1a730b,8777.18716223,2020-04-29T00:00:00.000Z,8946.5124,7709.53351062,7741.74046476,6461.38046675,53809706.69959725,8327.89633368
60c98ef0a5212bf4bc1a730c,8624.95905748,2020-04-30T00:00:00.000Z,9454.74761164,8405,8777.18716223,5662.45874925,50462247.71173892,8911.72014602
60c98ef0a5212bf4bc1a730d,8822.74810835,2020-05-01T00:00:00.000Z,9056.66666973,8617.9557,8624.95905748,3299.42276983,29048301.27202662,8804.05552681
60c98ef0a5212bf4bc1a730e,8971.70977715,2020-05-02T00:00:00.000Z,9010,8758.4741002,8823,1936.98748962,17229914.05483819,8895.21184167
60c98ef0a5212bf4bc1a730f,8891.7452358,2020-05-03T00:00:00.000Z,9192.3076923,8723.00000001,8971.70977715,3775.87308601,33921607.40111717,8983.77848736
60c98ef0a5212bf4bc1a7310,8870.71256814,2020-05-04T00:00:00.000Z,8950,8525,8894.67698991,3307.65822234,28923152.12532422,8744.29889097
60c98ef0a5212bf4bc1a7311,9021.23420893,2020-05-05T00:00:00.000Z,9100,8769.1214,8870.71256815,2446.88965666,21837237.73809854,8924.48814708
60c98ef0a5212bf4bc1a7312,9150.849,2020-05-06T00:00:00.000Z,9394,8915.96317053,9019.50903934,3490.06450483,32065668.53705783,9187.70082692
60c98ef0a5212bf4bc1a7313,9978.84889916,2020-05-07T00:00:00.000Z,10049.50734458,9050,9145.60217473,4295.93788972,41059863.5183279,9557.83453401
60c98ef0a5212bf4bc1a7314,9801.2926687,2020-05-08T00:00:00.000Z,10030.0377016,9720,9979.3795259,3689.18516995,36550204.78037422,9907.3923093
60c98ef0a5212bf4bc1a7315,9541.84213685,2020-05-09T00:00:00.000Z,9924.98097021,9519.74456308,9800.21688694,3238.88926003,31411415.78671997,9698.20616418
60c98ef0a5212bf4bc1a7316,8727.84810126,2020-05-10T00:00:00.000Z,9568.11064567,8071,9533.90078971,6623.84523203,57413457.80490294,8667.69312895
60c98ef0a5212bf4bc1a7317,8559.79313876,2020-05-11T00:00:00.000Z,9165.13347429,8196.30721313,8727.84810127,5493.51400179,47798471.0988805,8700.89183049
60c98ef0a5212bf4bc1a7318,8814.02368725,2020-05-12T00:00:00.000Z,8970.88678625,8530,8558.1982386,2704.12927804,23716122.88722134,8770.3361965
60c98ef0a5212bf4bc1a7319,9305.00000001,2020-05-13T00:00:00.000Z,9400,8792.32747703,8811.47090047,2441.91161114,22144312.55719894,9068.4332947
60c98ef0a5212bf4bc1a731a,9792.07347683,2020-05-14T00:00:00.000Z,9931.50355062,9256.00059575,9306.12244897,3518.99947448,33880731.51121752,9627.94446459
60c98ef0a5212bf4bc1a731b,9318.17821116,2020-05-15T00:00:00.000Z,9844.995,9112.02230664,9793.33546279,2969.49163754,28227495.98805414,9505.83447725
60c98ef0a5212bf4bc1a731c,9379.48305051,2020-05-16T00:00:00.000Z,9583.5708346,9224.05380001,9316.94663397,1902.54653281,17888145.65345469,9402.21190124
60c98ef0a5212bf4bc1a731d,9676.35999999,2020-05-17T00:00:00.000Z,9880.28062618,9327.69870222,9378.88010235,2351.69067152,22694888.45307054,9650.45646858
60c98ef0a5212bf4bc1a731e,9733.08176262,2020-05-18T00:00:00.000Z,9950.78229006,9479.4916,9678.155,3005.58155005,29266906.04702206,9737.51853332
60c98ef0a5212bf4bc1a731f,9771.4212648,2020-05-19T00:00:00.000Z,9895,9478.17,9734.28063859,3015.80701691,29221589.96922142,9689.47608562
60c98ef0a5212bf4bc1a7320,9511.35498184,2020-05-20T00:00:00.000Z,9836.23570306,9323.200808,9771.42126481,2931.10530582,28134249.80409721,9598.5121204
60c98ef0a5212bf4bc1a7321,9068.42651211,2020-05-21T00:00:00.000Z,9570.86268,8817.760933,9510.77953174,3129.29499804,28709748.8520529,9174.5101916
60c98ef0a5212bf4bc1a7322,9167.65287101,2020-05-22T00:00:00.000Z,9261.0054,8938.77551221,9068.87987774,2659.98660239,24326407.48641363,9145.31203448
60c98ef0a5212bf4bc1a7323,9180.26282144,2020-05-23T00:00:00.000Z,9304.13489221,9086,9169.03791322,1835.39192699,16866155.87900323,9189.40289045
60c98ef0a5212bf4bc1a7324,8719.14732399,2020-05-24T00:00:00.000Z,9296.323341,8700,9180.721862,2585.76871688,23519832.90377696,9095.87649902
60c98ef0a5212bf4bc1a7325,8898.70441306,2020-05-25T00:00:00.000Z,8976,8649.98,8718.26810999,3238.63398732,28572668.53026537,8822.4444757
60c98ef0a5212bf4bc1a7326,8844.24521152,2020-05-26T00:00:00.000Z,9007.59468976,8691.68027326,8901.84159626,2096.92136275,18538315.67520243,8840.73003619
60c98ef0a5212bf4bc1a7327,9200.7700115,2020-05-27T00:00:00.000Z,9224,8816.32653061,8841.3562712,2504.26879871,22691045.13192368,9060.9463104
60c98ef0a5212bf4bc1a7328,9574.99999999,2020-05-28T00:00:00.000Z,9615.86031183,9118,9200.50501925,2399.06854356,22421307.39006816,9345.8385965
60c98ef0a5212bf4bc1a7329,9418.94925605,2020-05-29T00:00:00.000Z,9600.20591935,9333.18451359,9574.99999999,2645.40200266,25004360.67603439,9452.00791822
60c98ef0a5212bf4bc1a732a,9695.06020008,2020-05-30T00:00:00.000Z,9736.19757,9331.56337668,9419.19061166,2209.3850908,21050155.82508803,9527.60834348
60c98ef0a5212bf4bc1a732b,9452.05479144,2020-05-31T00:00:00.000Z,9698.54536849,9395.53435231,9695.54494583,2270.92957794,21684296.2546344,9548.64319231
60c98ef0a5212bf4bc1a732c,10179.33450656,2020-06-01T00:00:00.000Z,10300,9423.09943947,9450.84320959,3316.69573721,32148373.50341356,9692.89197762
60c98ef0a5212bf4bc1a732d,9524.00233166,2020-06-02T00:00:00.000Z,10212.0471,9280.1,10193.9,3397.81767041,33540639.41237218,9871.22990867
60c98ef0a5212bf4bc1a732e,9667.13806492,2020-06-03T00:00:00.000Z,9686.7570127,9369.23356666,9521.37013507,1561.78349069,14935924.20210971,9563.37692845
60c98ef0a5212bf4bc1a732f,9794.77207186,2020-06-04T00:00:00.000Z,9880.61619999,9450,9667.13806493,2024.17375163,19582075.96141426,9674.10823583
60c98ef0a5212bf4bc1a7330,9622.718642,2020-06-05T00:00:00.000Z,9854.9274,9607.23480011,9789.82653734,1830.28679881,17802300.49830368,9726.5087143
60c98ef0a5212bf4bc1a7331,9673.84555698,2020-06-06T00:00:00.000Z,9735.23399999,9539.13601489,9620,1070.18602959,10313595.73392364,9637.19899976
60c98ef0a5212bf4bc1a7332,9745.96634575,2020-06-07T00:00:00.000Z,9805.20822663,9396.35564477,9670,2208.64509402,21229414.08210894,9611.96261888
60c98ef0a5212bf4bc1a7333,9779,2020-06-08T00:00:00.000Z,9808.1632653,9639.43870483,9750.32056587,1255.87249749,12215759.6870447,9726.91074249
60c98ef0a5212bf4bc1a7334,9774.31135523,2020-06-09T00:00:00.000Z,9869.38775512,9571.87314036,9779,1776.71541317,17259440.83475403,9714.24050628
60c98ef0a5212bf4bc1a7335,9882.68437695,2020-06-10T00:00:00.000Z,9990.89657653,9708,9774.9278808,1515.82657106,14859331.4656685,9802.79126211
60c98ef0a5212bf4bc1a7336,9276.38359153,2020-06-11T00:00:00.000Z,9960,9111,9882.68437695,2823.19267424,27078298.85654001,9591.37472394
60c98ef0a5212bf4bc1a7337,9463.70125894,2020-06-12T00:00:00.000Z,9555.421194,9241.99343282,9276.38359153,1271.9669706,11985139.50920507,9422.52415843
60c98ef0a5212bf4bc1a7338,9474.56845236,2020-06-13T00:00:00.000Z,9490.24727738,9353.4677979,9463.70125896,314.9029923,2967051.38688733,9422.11239472
